quote_id,line_no,customer_id,product_id,rep_id,quote_date,quantity,quoted_price,stage,approval_ref,exception_reason_code
Q-2025-000418,2,C005,P0066,R05,2025-01-13,6,7330.88,lost,,
Q-2025-000418,3,C005,P0010,R05,2025-01-13,4,32854.45,lost,,
Q-2025-000418,4,C005,P0044,R05,2025-01-13,791,350.73,won,,
Q-2025-000419,1,C039,P0016,R03,2025-01-20,7,38813.22,won,,
Q-2025-000420,1,C024,P0073,R12,2025-01-14,16,7415.23,won,,
Q-2025-000421,1,C033,P0040,R09,2025-01-20,3,11095.13,lost,,
Q-2025-000421,2,C033,P0042,R09,2025-01-20,673,410.0,lost,,
Q-2025-000422,1,C009,P0065,R09,2025-01-03,16,6562.83,lost,,
Q-2025-000422,2,C009,P0068,R09,2025-01-03,6,7710.37,lost,,
Q-2025-000423,1,C031,P0004,R03,2025-01-30,2,37103.91,lost,,
Q-2025-000424,1,C017,P0019,R05,2025-01-01,2,33746.8,won,DR-2025-0015,end_of_life_clearance
Q-2025-000425,1,C006,P0084,R04,2025-01-30,1,47237.64,won,,
Q-2025-000426,1,C011,P0080,R11,2025-01-10,16,8238.54,lost,,
Q-2025-000426,2,C011,P0091,R11,2025-01-10,2,51368.76,won,,
Q-2025-000427,1,C020,P0061,R08,2025-02-15,16,8038.86,lost,,
Q-2025-000427,2,C020,P0059,R08,2025-02-15,257,383.34,won,,
Q-2025-000427,3,C020,P0048,R08,2025-02-15,684,561.02,lost,,
Q-2025-000427,4,C020,P0053,R08,2025-02-15,772,437.55,won,,
Q-2025-000428,1,C024,P0078,R12,2025-02-01,2,7476.67,won,,
Q-2025-000428,2,C024,P0073,R12,2025-02-01,15,6750.0,won,,
Q-2025-000429,1,C026,P0112,R02,2025-02-26,37,2553.03,won,,
Q-2025-000429,2,C026,P0052,R02,2025-02-26,318,538.72,won,,
Q-2025-000429,3,C026,P0042,R02,2025-02-26,751,502.48,lost,,
Q-2025-000429,4,C026,P0120,R02,2025-02-26,29,2513.26,won,,
Q-2025-000430,1,C017,P0079,R05,2025-02-08,13,6823.47,won,,
Q-2025-000430,2,C017,P0005,R05,2025-02-08,1,30610.91,won,,
Q-2025-000430,3,C017,P0007,R05,2025-02-08,3,30347.79,won,,
Q-2025-000431,1,C009,P0094,R09,2025-02-05,3,41135.79,won,,
Q-2025-000431,2,C009,P0068,R09,2025-02-05,16,7729.25,won,,
Q-2025-000431,3,C009,P0091,R09,2025-02-05,1,44407.65,lost,,
Q-2025-000432,1,C034,P0081,R10,2025-02-20,1,39775.01,lost,,
Q-2025-000432,2,C034,P0082,R10,2025-02-20,3,51402.57,won,,
Q-2025-000432,3,C034,P0063,R10,2025-02-20,6,7258.09,won,,
Q-2025-000433,1,C015,P0072,R03,2025-02-09,14,7433.93,lost,,
Q-2025-000434,1,C004,P0029,R04,2025-02-20,5,11836.63,won,,
Q-2025-000435,1,C012,P0087,R12,2025-02-13,2,45361.69,lost,,
Q-2025-000435,2,C012,P0114,R12,2025-02-13,36,2457.54,lost,,
Q-2025-000436,2,C030,P0089,R06,2025-02-04,2,46016.56,lost,,
Q-2025-000436,3,C030,P0071,R06,2025-02-04,13,8736.52,won,,
Q-2025-000437,1,C036,P0007,R12,2025-02-11,8,31526.03,lost,,
Q-2025-000438,1,C032,P0053,R08,2025-02-05,647,400.0,won,,
Q-2025-000438,2,C032,P0081,R08,2025-02-05,1,46100.0,won,,
Q-2025-000439,1,C011,P0073,R08,2025-02-09,9,7956.11,lost,,
Q-2025-000441,1,C022,P0017,R05,2025-02-28,8,41891.36,won,,
Q-2025-000442,1,C015,P0088,R03,2025-02-16,3,43505.43,won,,
Q-2025-000442,2,C015,P0098,R03,2025-02-16,3,48306.11,won,,
Q-2025-000443,1,C004,P0037,R04,2025-02-07,2,11792.87,won,,
Q-2025-000443,2,C004,P0022,R04,2025-02-07,3,10942.47,lost,,
Q-2025-000444,1,C040,P0058,R07,2025-02-07,418,451.69,won,,
Q-2025-000444,2,C040,P0053,R07,2025-02-07,408,353.33,lost,,
Q-2025-000445,1,C038,P0071,R02,2025-02-17,3,9175.45,lost,,
Q-2025-000446,1,C009,P0094,R09,2025-02-24,2,40989.68,won,,
Q-2025-000446,2,C009,P0093,R09,2025-02-24,3,41169.46,lost,,
Q-2025-000447,1,C012,P0099,R10,2025-02-01,1,54688.74,lost,,
Q-2025-000448,1,C012,P0107,R12,2025-02-24,13,2220.15,won,,
Q-2025-000449,1,C018,P0011,R02,2025-02-25,5,30448.67,won,,
Q-2025-000450,1,C003,P0060,R03,2025-02-12,240,414.37,lost,,
Q-2025-000450,2,C003,P0027,R03,2025-02-12,21,13020.62,lost,,
Q-2025-000450,3,C003,P0033,R03,2025-02-12,8,10707.33,lost,,
Q-2025-000450,4,C003,P0026,R03,2025-02-12,2,10804.84,won,,
Q-2025-000451,1,C006,P0011,R06,2025-02-22,6,33907.44,won,,
Q-2025-000452,1,C020,P0059,R05,2025-02-01,663,381.42,lost,,
Q-2025-000453,1,C015,P0098,R03,2025-02-25,4,48549.83,won,,
Q-2025-000455,1,C036,P0013,R12,2025-02-18,6,29786.33,lost,,
Q-2025-000455,2,C036,P0001,R12,2025-02-18,4,30487.01,won,,
Q-2025-000456,1,C014,P0030,R02,2025-02-12,11,9100.25,lost,,
Q-2025-000456,2,C014,P0033,R02,2025-02-12,7,10417.2,won,,
Q-2025-000457,1,C007,P0065,R07,2025-02-19,16,7491.07,won,,
Q-2025-000457,2,C007,P0002,R07,2025-02-19,1,35955.47,won,,
Q-2025-000458,1,C017,P0068,R05,2025-02-17,20,7573.11,won,,
Q-2025-000459,1,C040,P0031,R04,2025-02-08,20,9059.71,won,,
Q-2025-000459,3,C040,P0034,R04,2025-02-08,13,10063.44,won,,
Q-2025-000459,4,C040,P0058,R04,2025-02-08,93,452.96,lost,,
Q-2025-000460,1,C015,P0098,R06,2025-02-11,4,48625.74,lost,,
Q-2025-000461,1,C016,P0092,R04,2025-02-27,4,61307.98,won,,
Q-2025-000462,1,C005,P0010,R05,2025-02-01,1,32913.7,lost,,
Q-2025-000462,2,C005,P0058,R05,2025-02-01,652,442.04,won,,
Q-2025-000463,1,C035,P0061,R11,2025-02-17,6,8666.35,lost,,
Q-2025-000464,1,C032,P0098,R08,2025-02-18,2,52208.18,lost,,
Q-2025-000464,2,C032,P0044,R08,2025-02-18,413,545.85,lost,,
Q-2025-000465,1,C014,P0030,R10,2025-02-16,4,9076.95,lost,,
Q-2025-000465,2,C014,P0090,R10,2025-02-16,2,36134.58,won,,
Q-2025-000465,3,C014,P0087,R10,2025-02-16,3,38529.75,won,,
Q-2025-000466,1,C004,P0023,R04,2025-02-18,7,10759.19,lost,,
Q-2025-000467,1,C019,P0021,R07,2025-02-24,4,12125.97,lost,,
Q-2025-000467,2,C019,P0040,R07,2025-02-24,20,11429.87,won,,
Q-2025-000468,1,C002,P0071,R02,2025-02-06,8,7469.33,won,,
Q-2025-000468,2,C002,P0067,R02,2025-02-06,6,7495.82,lost,,
Q-2025-000469,1,C040,P0059,R04,2025-02-23,375,347.12,lost,,
Q-2025-000470,1,C005,P0017,R05,2025-02-26,7,30485.39,won,,
Q-2025-000470,2,C005,P0020,R05,2025-02-26,1,34159.41,won,,
Q-2025-000471,1,C040,P0057,R04,2025-02-01,282,435.91,won,,
Q-2025-000472,1,C002,P0067,R02,2025-02-02,12,7462.51,won,,
Q-2025-000472,2,C002,P0066,R02,2025-02-02,8,7083.79,won,,
Q-2025-000472,3,C002,P0071,R02,2025-02-02,4,7495.72,lost,,
Q-2025-000473,1,C001,P0042,R01,2025-02-07,489,401.43,won,,
Q-2025-000473,2,C001,P0003,R01,2025-02-07,4,28104.31,lost,,
Q-2025-000474,1,C004,P0022,R04,2025-02-13,9,10929.37,won,,
Q-2025-000475,1,C014,P0087,R02,2025-02-24,3,38578.23,won,,
Q-2025-000475,2,C014,P0043,R02,2025-02-24,371,355.83,won,,
Q-2025-000475,3,C014,P0033,R02,2025-02-24,14,10351.1,won,,
Q-2025-000475,4,C014,P0030,R02,2025-02-24,21,9070.64,lost,,
Q-2025-000476,1,C013,P0013,R01,2025-02-25,1,32336.15,lost,,
Q-2025-000477,1,C037,P0091,R01,2025-02-24,3,50170.02,won,,
Q-2025-000478,1,C011,P0106,R11,2025-02-12,25,1912.23,won,,
Q-2025-000479,1,C009,P0091,R01,2025-02-17,3,48893.23,lost,,
Q-2025-000479,2,C009,P0094,R01,2025-02-17,1,46275.77,lost,,
Q-2025-000479,3,C009,P0095,R01,2025-02-17,1,41238.34,lost,,
Q-2025-000479,4,C009,P0093,R01,2025-02-17,3,47166.37,lost,,
Q-2025-000480,1,C015,P0098,R03,2025-02-02,2,48375.73,won,,
Q-2025-000481,2,C007,P0010,R07,2025-02-26,3,34067.99,won,,
Q-2025-000481,3,C007,P0043,R07,2025-02-26,687,427.84,won,,
Q-2025-000481,4,C007,P0012,R07,2025-02-26,1,36679.86,won,,
Q-2025-000482,1,C024,P0078,R12,2025-02-22,7,7506.31,lost,,
Q-2025-000483,1,C039,P0060,R03,2025-02-23,344,597.86,won,,
Q-2025-000484,1,C024,P0024,R12,2025-02-18,5,10052.56,lost,,
Q-2025-000484,2,C024,P0060,R12,2025-02-18,182,498.76,lost,,
Q-2025-000485,1,C001,P0042,R01,2025-02-27,471,401.53,won,,
Q-2025-000485,2,C001,P0003,R01,2025-02-27,3,28203.64,lost,,
Q-2025-000485,4,C001,P0015,R01,2025-02-27,1,32514.78,won,,
Q-2025-000486,1,C007,P0043,R12,2025-02-02,800,423.56,won,,
Q-2025-000487,1,C007,P0065,R07,2025-03-25,8,7575.06,won,,
Q-2025-000487,2,C007,P0059,R07,2025-03-25,260,386.34,lost,,
Q-2025-000487,3,C007,P0001,R07,2025-03-25,6,31426.09,lost,,
Q-2025-000488,1,C030,P0073,R06,2025-03-25,18,7867.01,lost,,
Q-2025-000488,2,C030,P0066,R06,2025-03-25,17,8141.09,lost,,
Q-2025-000489,1,C027,P0077,R03,2025-03-25,18,8190.55,lost,,
Q-2025-000489,2,C027,P0034,R03,2025-03-25,14,13009.54,lost,,
Q-2025-000490,1,C004,P0033,R04,2025-03-06,8,11855.23,won,,
Q-2025-000490,2,C004,P0031,R04,2025-03-06,12,11877.2,won,,
Q-2025-000490,3,C004,P0023,R04,2025-03-06,11,10765.67,won,,
Q-2025-000491,1,C009,P0093,R09,2025-03-28,3,41200.0,lost,,
Q-2025-000492,1,C001,P0005,R01,2025-03-04,5,33970.82,lost,,
Q-2025-000493,1,C017,P0064,R05,2025-03-13,19,8253.4,lost,,
Q-2025-000493,2,C017,P0049,R05,2025-03-13,746,424.73,lost,,
Q-2025-000493,3,C017,P0079,R05,2025-03-13,9,7479.06,won,,
Q-2025-000494,1,C019,P0103,R07,2025-03-27,15,2262.41,lost,,
Q-2025-000494,2,C019,P0022,R07,2025-03-27,11,11552.06,lost,,
Q-2025-000494,3,C019,P0030,R07,2025-03-27,2,12250.97,won,,
Q-2025-000495,1,C034,P0081,R10,2025-03-22,4,39771.05,won,,
Q-2025-000495,2,C034,P0023,R10,2025-03-22,6,9547.32,lost,,
Q-2025-000496,1,C032,P0098,R08,2025-03-22,4,51311.9,lost,DR-2025-0016,end_of_life_clearance
Q-2025-000496,3,C032,P0046,R08,2025-03-22,591,448.13,won,,
Q-2025-000496,4,C032,P0097,R08,2025-03-22,2,61185.95,won,,
Q-2025-000497,1,C002,P0071,R01,2025-03-29,3,7477.83,lost,,
Q-2025-000497,2,C002,P0060,R01,2025-03-29,674,506.37,won,,
Q-2025-000498,1,C033,P0022,R09,2025-03-19,18,11540.24,won,,
Q-2025-000498,2,C033,P0028,R09,2025-03-19,24,13206.83,won,,
Q-2025-000499,1,C024,P0024,R07,2025-03-29,20,10040.88,won,,
Q-2025-000499,2,C024,P0073,R07,2025-03-29,9,7438.64,won,,
Q-2025-000499,3,C024,P0060,R07,2025-03-29,656,496.92,won,,
Q-2025-000500,1,C039,P0050,R06,2025-03-02,147,571.22,won,,
Q-2025-000501,1,C024,P0060,R12,2025-03-06,65,499.37,won,,
Q-2025-000501,2,C024,P0054,R12,2025-03-06,766,432.41,lost,,
Q-2025-000502,1,C027,P0071,R03,2025-03-22,14,9166.78,lost,,
Q-2025-000503,1,C026,P0120,R02,2025-03-28,4,2518.76,lost,,
Q-2025-000503,2,C026,P0042,R02,2025-03-28,643,499.36,lost,,
Q-2025-000503,3,C026,P0112,R02,2025-03-28,19,2550.29,lost,,
Q-2025-000504,1,C022,P0118,R10,2025-03-20,34,2721.5,won,,
Q-2025-000505,1,C011,P0083,R11,2025-03-12,3,41270.12,lost,,
Q-2025-000506,1,C012,P0059,R12,2025-03-04,536,387.71,lost,,
Q-2025-000507,1,C037,P0098,R02,2025-03-11,2,52017.05,won,,
Q-2025-000508,1,C030,P0089,R05,2025-03-06,1,46192.54,won,,
Q-2025-000508,3,C030,P0066,R05,2025-03-06,6,8152.01,lost,,
Q-2025-000509,2,C011,P0105,R11,2025-03-10,17,2077.71,won,,
Q-2025-000510,1,C009,P0091,R09,2025-03-25,2,43947.29,won,,
Q-2025-000510,2,C009,P0080,R09,2025-03-25,16,8346.85,lost,,
Q-2025-000510,3,C009,P0099,R09,2025-03-25,2,44700.0,lost,,
Q-2025-000510,4,C009,P0094,R09,2025-03-25,1,46500.0,lost,,
Q-2025-000511,1,C020,P0079,R04,2025-03-30,11,8015.67,lost,,
Q-2025-000511,2,C020,P0071,R04,2025-03-30,4,8790.19,won,,
Q-2025-000512,1,C025,P0066,R01,2025-03-06,9,8387.42,won,,
Q-2025-000512,2,C025,P0113,R01,2025-03-06,21,2196.0,lost,,
Q-2025-000512,3,C025,P0108,R01,2025-03-06,17,1986.23,lost,,
Q-2025-000513,1,C028,P0060,R04,2025-03-24,140,555.99,won,,
Q-2025-000514,1,C023,P0055,R11,2025-03-06,367,433.66,won,,
Q-2025-000514,2,C023,P0050,R11,2025-03-06,543,477.28,won,,
Q-2025-000515,1,C017,P0068,R05,2025-03-06,18,7336.13,won,,
Q-2025-000516,1,C027,P0036,R03,2025-03-04,6,14900.28,lost,,
Q-2025-000517,1,C027,P0071,R09,2025-03-21,4,9206.81,won,,
Q-2025-000518,1,C027,P0071,R03,2025-03-20,13,9159.57,lost,,
Q-2025-000518,2,C027,P0077,R03,2025-03-20,20,8224.73,won,,
Q-2025-000519,1,C011,P0073,R11,2025-03-29,2,7970.48,won,,
Q-2025-000519,3,C011,P0097,R11,2025-03-29,2,49813.7,won,,
Q-2025-000520,1,C012,P0060,R12,2025-03-07,195,480.89,lost,,
Q-2025-000520,2,C012,P0107,R12,2025-03-07,17,2504.51,lost,,
Q-2025-000520,3,C012,P0097,R12,2025-03-07,1,53381.07,won,,
Q-2025-000521,1,C009,P0080,R09,2025-03-27,3,7409.05,won,,
Q-2025-000521,2,C009,P0093,R09,2025-03-27,4,41375.06,won,,
Q-2025-000522,1,C034,P0081,R10,2025-03-03,4,39727.61,won,,
Q-2025-000523,1,C020,P0051,R08,2025-03-21,173,436.5,lost,,
Q-2025-000523,2,C020,P0071,R08,2025-03-21,2,8792.79,won,,
Q-2025-000523,4,C020,P0048,R08,2025-03-21,208,562.44,lost,,
Q-2025-000524,1,C027,P0036,R03,2025-03-04,20,14892.12,lost,,
Q-2025-000524,2,C027,P0079,R03,2025-03-04,20,10201.98,won,,
Q-2025-000525,1,C025,P0113,R01,2025-03-23,25,2188.19,won,,
Q-2025-000526,1,C001,P0015,R01,2025-03-09,1,32360.54,won,,
Q-2025-000527,1,C012,P0059,R12,2025-03-30,242,369.58,won,,
Q-2025-000528,1,C033,P0031,R09,2025-03-20,19,10372.91,won,,
Q-2025-000529,1,C014,P0100,R12,2025-03-31,1,43266.4,lost,,
Q-2025-000530,1,C032,P0046,R08,2025-03-30,550,449.0,won,,
Q-2025-000531,1,C011,P0073,R02,2025-03-18,10,7949.41,lost,,
Q-2025-000532,1,C033,P0041,R09,2025-03-22,504,415.14,lost,,
Q-2025-000533,1,C011,P0080,R11,2025-03-16,14,8248.43,won,,
Q-2025-000534,1,C001,P0042,R01,2025-03-21,346,402.79,won,,
Q-2025-000534,2,C001,P0005,R01,2025-03-21,1,33998.23,lost,,
Q-2025-000535,1,C029,P0097,R05,2025-03-30,1,47294.55,won,,
Q-2025-000535,2,C029,P0019,R05,2025-03-30,7,33428.32,won,,
Q-2025-000536,1,C011,P0105,R11,2025-03-06,34,2072.62,won,,
Q-2025-000537,1,C035,P0048,R11,2025-03-30,503,534.87,lost,,
Q-2025-000537,2,C035,P0046,R11,2025-03-30,211,513.79,lost,,
Q-2025-000538,1,C010,P0089,R10,2025-03-26,2,44819.11,won,,
Q-2025-000539,1,C036,P0001,R12,2025-03-05,3,30393.26,won,,
Q-2025-000539,2,C036,P0003,R12,2025-03-05,5,32365.4,won,,
Q-2025-000539,3,C036,P0014,R12,2025-03-05,6,39645.86,won,,
Q-2025-000540,1,C027,P0036,R03,2025-03-29,7,14911.14,won,,
Q-2025-000541,1,C025,P0108,R01,2025-03-27,6,1981.56,won,,
Q-2025-000542,1,C030,P0065,R07,2025-03-31,2,7328.42,lost,,
Q-2025-000543,1,C036,P0014,R12,2025-03-09,6,39591.52,lost,,
Q-2025-000543,2,C036,P0003,R12,2025-03-09,2,32379.0,won,,
Q-2025-000543,3,C036,P0069,R12,2025-03-09,4,7667.18,lost,,
Q-2025-000543,4,C036,P0094,R12,2025-03-09,2,48289.82,lost,,
Q-2025-000544,1,C004,P0033,R04,2025-03-06,21,11834.53,won,,
Q-2025-000544,2,C004,P0022,R04,2025-03-06,21,10877.21,won,,
Q-2025-000545,1,C033,P0042,R05,2025-03-21,312,465.0,won,,
Q-2025-000546,1,C023,P0110,R04,2025-03-06,28,2024.92,won,,
Q-2025-000547,1,C019,P0030,R07,2025-03-27,7,12249.14,won,,
Q-2025-000548,1,C004,P0023,R01,2025-03-07,8,10796.65,won,,
Q-2025-000549,1,C015,P0083,R03,2025-04-04,3,47973.82,won,,
Q-2025-000550,1,C017,P0079,R06,2025-04-21,8,7480.08,won,,
Q-2025-000551,1,C018,P0011,R08,2025-04-15,8,29163.18,won,,
Q-2025-000552,1,C027,P0039,R03,2025-04-16,8,13483.7,lost,,
Q-2025-000553,1,C007,P0076,R02,2025-04-06,7,6933.76,won,,
Q-2025-000553,2,C007,P0047,R02,2025-04-06,425,437.62,lost,,
Q-2025-000553,3,C007,P0010,R02,2025-04-06,5,34988.52,won,,
Q-2025-000553,4,C007,P0059,R02,2025-04-06,437,375.87,won,,
Q-2025-000554,1,C007,P0003,R07,2025-04-26,7,31515.26,won,,
Q-2025-000555,1,C035,P0054,R11,2025-04-30,460,475.0,won,,
Q-2025-000555,2,C035,P0061,R11,2025-04-30,5,8658.73,lost,,
Q-2025-000556,1,C031,P0004,R07,2025-04-21,7,37191.42,lost,,
Q-2025-000556,2,C031,P0015,R07,2025-04-21,6,32381.71,won,,
Q-2025-000556,3,C031,P0114,R07,2025-04-21,37,1898.69,lost,,
Q-2025-000557,1,C004,P0031,R09,2025-04-10,13,10850.0,lost,,
Q-2025-000557,2,C004,P0033,R09,2025-04-10,5,10850.0,lost,,
Q-2025-000557,3,C004,P0029,R09,2025-04-10,4,10950.0,won,,
Q-2025-000558,1,C027,P0066,R03,2025-04-02,10,8951.11,lost,,
Q-2025-000558,2,C027,P0034,R03,2025-04-02,8,12986.18,won,,
Q-2025-000558,3,C027,P0077,R03,2025-04-02,8,8219.67,won,,
Q-2025-000559,1,C004,P0099,R04,2025-04-16,2,50731.4,won,,
Q-2025-000560,1,C009,P0099,R01,2025-04-15,3,47560.91,won,,
Q-2025-000561,1,C017,P0056,R05,2025-04-24,734,411.27,won,,
Q-2025-000561,2,C017,P0005,R05,2025-04-24,2,32109.53,lost,,
Q-2025-000561,3,C017,P0079,R05,2025-04-24,6,7454.02,lost,,
Q-2025-000561,4,C017,P0068,R05,2025-04-24,20,7538.68,lost,,
Q-2025-000562,1,C034,P0040,R10,2025-04-18,7,9877.2,won,,
Q-2025-000562,2,C034,P0023,R10,2025-04-18,23,9546.34,won,,
Q-2025-000563,1,C012,P0084,R12,2025-04-26,1,55940.28,lost,,
Q-2025-000563,2,C012,P0087,R12,2025-04-26,2,45657.85,won,,
Q-2025-000564,1,C029,P0096,R05,2025-04-26,2,36735.57,won,,
Q-2025-000565,1,C040,P0059,R04,2025-04-14,246,347.84,lost,,
Q-2025-000565,2,C040,P0026,R04,2025-04-14,12,9900.0,won,,
Q-2025-000566,1,C032,P0100,R08,2025-04-08,1,54894.03,won,,
Q-2025-000566,2,C032,P0081,R08,2025-04-08,2,52301.66,won,,
Q-2025-000566,3,C032,P0046,R08,2025-04-08,797,451.35,lost,,
Q-2025-000566,4,C032,P0011,R08,2025-04-08,1,36220.8,won,,
Q-2025-000567,1,C023,P0111,R08,2025-04-10,13,2244.4,won,,
Q-2025-000568,1,C004,P0031,R11,2025-04-29,14,10853.93,won,,
Q-2025-000569,1,C016,P0089,R04,2025-04-10,4,54796.23,won,,
Q-2025-000570,1,C029,P0019,R05,2025-04-17,3,33310.58,won,,
Q-2025-000571,1,C011,P0091,R03,2025-04-26,1,51449.3,won,,
Q-2025-000572,1,C015,P0072,R03,2025-04-25,12,7427.63,won,,
Q-2025-000572,2,C015,P0080,R03,2025-04-25,8,8270.79,won,,
Q-2025-000572,3,C015,P0097,R03,2025-04-25,2,49799.96,lost,,
Q-2025-000573,1,C031,P0004,R07,2025-04-02,4,37110.29,lost,,
Q-2025-000573,2,C031,P0015,R07,2025-04-02,6,32427.71,won,,
Q-2025-000574,1,C003,P0022,R03,2025-04-02,2,10034.01,lost,,
Q-2025-000574,2,C003,P0039,R03,2025-04-02,20,11367.49,won,,
Q-2025-000575,1,C015,P0092,R03,2025-04-01,2,47057.53,lost,,
Q-2025-000575,2,C015,P0082,R03,2025-04-01,1,54213.84,won,,
Q-2025-000575,3,C015,P0062,R03,2025-04-01,20,7775.64,won,,
Q-2025-000576,1,C040,P0041,R04,2025-04-23,200,394.97,lost,,
Q-2025-000577,1,C019,P0030,R07,2025-04-11,16,12206.54,lost,,
Q-2025-000577,2,C019,P0103,R07,2025-04-11,27,2261.62,lost,,
Q-2025-000577,3,C019,P0040,R07,2025-04-11,2,11489.78,won,,
Q-2025-000578,1,C001,P0015,R01,2025-04-18,4,32470.18,won,,
Q-2025-000578,2,C001,P0003,R01,2025-04-18,7,28140.79,won,,
Q-2025-000579,1,C027,P0035,R03,2025-04-20,9,12115.01,won,,
Q-2025-000579,2,C027,P0072,R03,2025-04-20,16,9380.01,won,,
Q-2025-000580,1,C006,P0093,R06,2025-04-13,2,47479.03,lost,,
Q-2025-000581,1,C031,P0078,R07,2025-04-30,6,7364.83,won,,
Q-2025-000581,2,C031,P0004,R07,2025-04-30,8,37311.45,won,,
Q-2025-000582,1,C004,P0023,R04,2025-04-08,10,10798.83,won,,
Q-2025-000582,2,C004,P0031,R04,2025-04-08,20,10876.88,lost,,
Q-2025-000583,1,C032,P0055,R08,2025-04-05,504,432.4,won,,
Q-2025-000583,2,C032,P0046,R08,2025-04-05,662,448.72,lost,,
Q-2025-000584,1,C029,P0097,R04,2025-04-13,4,47494.82,lost,,
Q-2025-000585,1,C039,P0050,R03,2025-04-27,325,572.23,lost,,
Q-2025-000585,2,C039,P0057,R03,2025-04-27,716,495.09,lost,,
Q-2025-000585,3,C039,P0015,R03,2025-04-27,1,32957.77,won,,
Q-2025-000585,4,C039,P0049,R03,2025-04-27,599,456.79,won,,
Q-2025-000586,1,C011,P0105,R11,2025-04-28,40,2027.84,lost,DR-2025-0017,volume_ramp_concession
Q-2025-000587,1,C027,P0072,R03,2025-04-21,12,9354.22,won,,
Q-2025-000588,1,C032,P0002,R08,2025-04-23,2,40245.47,lost,,
Q-2025-000588,2,C032,P0053,R08,2025-04-23,385,459.5,lost,,
Q-2025-000589,1,C027,P0077,R03,2025-04-28,7,8215.17,lost,,
Q-2025-000589,2,C027,P0071,R03,2025-04-28,15,9183.75,won,,
Q-2025-000590,1,C007,P0059,R07,2025-04-11,423,376.02,lost,,
Q-2025-000590,2,C007,P0047,R07,2025-04-11,387,431.3,won,,
Q-2025-000590,3,C007,P0010,R07,2025-04-11,6,33604.29,lost,,
Q-2025-000590,4,C007,P0003,R07,2025-04-11,7,30300.5,won,,
Q-2025-000591,1,C038,P0071,R02,2025-04-06,2,9162.08,won,,
Q-2025-000591,2,C038,P0073,R02,2025-04-06,16,9151.2,lost,,
Q-2025-000591,3,C038,P0065,R02,2025-04-06,8,9135.41,lost,,
Q-2025-000592,1,C011,P0084,R11,2025-04-14,2,48942.17,won,,
Q-2025-000593,1,C014,P0100,R02,2025-04-09,2,43481.92,lost,,
Q-2025-000593,3,C014,P0030,R02,2025-04-09,23,9058.63,won,,
Q-2025-000594,1,C031,P0108,R07,2025-04-09,17,2399.62,lost,,
Q-2025-000595,1,C040,P0058,R04,2025-04-25,629,453.39,won,,
Q-2025-000595,2,C040,P0024,R04,2025-04-25,6,9283.5,lost,,
Q-2025-000595,3,C040,P0045,R04,2025-04-25,371,401.26,won,,
Q-2025-000595,4,C040,P0039,R04,2025-04-25,14,11803.94,lost,,
Q-2025-000596,1,C037,P0002,R01,2025-04-05,7,35221.22,lost,,
Q-2025-000596,2,C037,P0006,R01,2025-04-05,4,30886.53,won,,
Q-2025-000596,3,C037,P0019,R01,2025-04-05,3,38898.95,won,,
Q-2025-000597,1,C032,P0098,R08,2025-04-07,2,56306.8,won,,
Q-2025-000598,1,C006,P0091,R06,2025-04-23,4,58742.63,lost,,
Q-2025-000598,2,C006,P0089,R06,2025-04-23,3,49484.22,lost,,
Q-2025-000598,3,C006,P0005,R06,2025-04-23,7,36743.21,won,,
Q-2025-000599,1,C028,P0048,R04,2025-04-22,445,484.3,won,,
Q-2025-000599,2,C028,P0041,R04,2025-04-22,652,533.07,won,,
Q-2025-000599,3,C028,P0043,R04,2025-04-22,340,455.08,lost,,
Q-2025-000600,1,C027,P0077,R03,2025-04-12,17,8244.18,won,,
Q-2025-000601,1,C011,P0097,R08,2025-04-13,4,49982.57,won,,
Q-2025-000601,2,C011,P0106,R08,2025-04-13,28,1908.05,lost,,
Q-2025-000602,1,C032,P0098,R08,2025-04-29,2,56329.21,won,,
Q-2025-000603,1,C033,P0054,R09,2025-04-10,413,516.72,lost,,
Q-2025-000603,2,C033,P0031,R09,2025-04-10,22,10287.66,won,,
Q-2025-000604,1,C032,P0098,R08,2025-04-08,3,56247.59,won,,
Q-2025-000604,2,C032,P0046,R08,2025-04-08,532,449.67,won,,
Q-2025-000605,1,C004,P0037,R04,2025-04-26,22,11813.27,won,,
Q-2025-000606,1,C039,P0057,R03,2025-04-20,757,498.22,won,,
Q-2025-000607,1,C008,P0116,R08,2025-05-06,5,2183.42,won,,
Q-2025-000608,1,C028,P0048,R01,2025-05-07,384,484.66,won,,
Q-2025-000608,2,C028,P0078,R01,2025-05-07,4,8904.06,lost,,
Q-2025-000609,1,C016,P0089,R04,2025-05-05,2,54762.85,won,,
Q-2025-000609,2,C016,P0086,R04,2025-05-05,1,53501.17,lost,,
Q-2025-000610,1,C026,P0042,R02,2025-05-25,209,499.88,won,,
Q-2025-000611,1,C040,P0057,R04,2025-05-28,702,435.98,won,,
Q-2025-000611,2,C040,P0026,R04,2025-05-28,18,10560.25,won,,
Q-2025-000611,3,C040,P0045,R04,2025-05-28,405,399.71,won,,
Q-2025-000612,1,C034,P0027,R10,2025-05-23,6,10654.52,won,,
Q-2025-000613,1,C032,P0055,R07,2025-05-22,327,433.36,lost,,
Q-2025-000613,2,C032,P0100,R07,2025-05-22,3,54541.5,lost,,
Q-2025-000613,3,C032,P0041,R07,2025-05-22,671,494.2,lost,,
